sample_id,SessionTime,Time,Date,Driver,LapNumber,X,Y,Z,x_aligned,x_aligned,y_aligned,y_aligned,proj_x,proj_y,s_m,s_unwrapped_m,progress,d_m,d_raw,d_smooth,d_final,w_left,w_right,track_width,left_margin,right_margin,x_ref,y_ref,ref_heading,curvature,turn_sign,tangent_x,tangent_y,normal_x,normal_y,ds_dt,dd_dt,d2d_dt2,Speed,RPM,nGear,Throttle,Brake,DRS,Distance,RelativeDistance,DriverAhead,DistanceToDriverAhead,Status,Source
10,0 days 00:56:11.187000,0 days 00:00:02.200000,2025-07-06 14:03:51.800,LAW,1.0,-1652.2428839716472,1345.1155357768669,1964.0115980054093,14.332531821440739,14.332531821440739,20.877747489106866,20.877747489106866,17.332500850479185,18.707710206916897,23.701813798345842,23.70181379834584,0.004026261259610633,3.702549929613956,3.702549929613956,3.6834307180074313,3.6834307180074313,6.54,6.564,13.104,2.8565692819925688,10.24743071800743,14.348064853576027,20.86659965168923,0.9445490230476313,7.745512522983477e-06,1.0,0.5861083348786846,0.8102326948387949,-0.8102326948387949,0.5861083348786846,10.70244644155597,-0.4752943853453136,-0.6507819962248149,39.8406264,4925.9905912,2,42.3375008,False,1,10.85912170701322,0.006371458937836026,44,0.5745834311111109,OnTrack,interpolation
11,0 days 00:56:11.387000,0 days 00:00:02.400000,2025-07-06 14:03:52.000,LAW,1.0,-1631.9494990521216,1371.5087931296448,1963.9632063232957,16.34777368197871,16.34777368197871,23.50626371543649,23.50626371543649,19.272987957679575,21.390461461950665,27.0128022478887,27.012802247888697,0.004588703638022325,3.6101935868620454,3.6101935868620454,3.5729842328845627,3.5729842328845627,6.541,6.566,13.107,2.9680157671154377,10.138984232884562,16.37796094471481,23.484508959656004,0.944586446893546,7.22384951477663e-06,1.0,0.5860780124447297,0.8102546286994202,-0.8102546286994202,0.5860780124447297,18.631814809110185,-0.6262603987549927,-0.5896367645018431,44.6750016,4992.6312912,2,45.296876,False,1,13.405129939596346,0.007865298619070944,23,0.737222257777777,OnTrack,interpolation
12,0 days 00:56:11.587000,0 days 00:00:02.600000,2025-07-06 14:03:52.200,LAW,1.0,-1606.8469785131497,1404.7299332623447,1964.0796591275557,18.84050951588995,18.84050951588995,26.81471110841761,26.81471110841761,21.700277781583974,24.74638956180708,31.154539721991608,31.154539721991608,0.005292266550183163,3.529338260020424,3.529338260020424,3.432926558505377,3.432926558505377,6.543,6.568,13.111,3.110073441494623,10.000926558505377,18.91866362005145,26.75825621058212,0.9446210047791085,6.599331109599847e-06,1.0,0.586050011408039,0.8102748818324786,-0.8102748818324786,0.586050011408039,14.014613814572954,-0.7111490911461045,-0.3049443713164846,49.90000213333333,5141.425088711111,2,48.37500088888889,False,1,16.28172653057731,0.009553107039923011,23,0.7958332444444433,OnTrack,interpolation
13,0 days 00:56:11.787000,0 days 00:00:02.800000,2025-07-06 14:03:52.400,LAW,1.0,-1597.5185475644178,1416.144363592054,1964.665041254066,19.76697160116163,19.76697160116163,27.951555344945064,27.951555344945064,22.55829874949294,25.932733696425416,32.61864777371278,32.61864777371278,0.005540976694422856,3.4448727258845144,3.4448727258845144,3.2885245964263796,3.2885245964263796,6.543,6.568,13.111,3.2544754035736205,9.856524596426379,19.893689870720358,27.85997357367671,0.9446210047791085,6.599331109599847e-06,1.0,0.586050011408039,0.8102748818324786,-0.8102748818324786,0.586050011408039,11.687866910175389,-0.7482381472814756,-0.20904554510562243,56.5666688,5418.647310933334,2,51.15277866666666,False,1,19.60780998933202,0.011504646469450234,23,0.5180554666666655,OnTrack,interpolation
14,0 days 00:56:11.987000,0 days 00:00:03,2025-07-06 14:03:52.600,LAW,1.0,-1577.02062087941,1441.1485832438245,1965.0215868183136,21.80275355299193,21.80275355299193,30.441911993754843,30.441911993754843,24.440064805032186,28.534603432332183,35.829686486062826,35.829686486062826,0.00608644046696955,3.2547252708353622,3.2547252708353622,3.133631299592719,3.133631299592719,6.544,6.571,13.114999999999998,3.4103687004072807,9.70463129959272,21.90090402373285,30.370987827958132,0.9446526152887843,6.045035037502617e-06,1.0,0.5860243979132533,0.8102934067672084,-0.8102934067672084,0.5860243979132533,23.560557491175594,-0.7947673091883725,-0.22328435258982374,62.6750016,5816.203775085714,2,53.95714377142857,False,1,23.182800276344555,0.013602228984079584,23,0.35194446222222053,OnTrack,interpolation
15,0 days 00:56:12.187000,0 days 00:00:03.200000,2025-07-06 14:03:52.800,LAW,1.0,-1537.8655890460518,1489.8998506238831,1964.9830498039555,25.691357387438245,25.691357387438245,35.29730255280663,35.29730255280663,28.081020730390865,33.569193673017054,42.04287077018516,42.04287077018516,0.007141883033298767,2.949042419677795,2.949042419677795,2.9706176727509583,2.9706176727509583,6.545,6.573,13.118,3.5743823272490416,9.543617672750958,25.673898535245375,35.30997858083831,0.9446814987452904,5.508593093713512e-06,1.0,0.5860009935944385,0.8103103328394196,-0.8103103328394196,0.5860009935944385,28.72147844053116,-0.8375518883174254,-0.19325534779216327,67.6750016,6452.632346514286,2,56.81428662857143,False,1,26.9915255951768,0.015836952714891394,23,0.40750001777777467,OnTrack,interpolation
16,0 days 00:56:12.387000,0 days 00:00:03.400000,2025-07-06 14:03:53.000,LAW,1.0,-1504.9574486638492,1531.5375172353868,1965.3926315057884,28.959472153613717,28.959472153613717,39.44413936466498,39.44413936466498,31.17230966953109,37.84398637886142,47.3182778622779,47.3182778622779,0.008038024036864096,2.7307763456254324,2.7307763456254324,2.7986105442656726,2.7986105442656726,6.546,6.575,13.121,3.7473894557343277,9.373610544265674,28.90452396196093,39.48391593924367,0.9447075152230002,4.898275552672326e-06,1.0,0.585979911975409,0.8103255782469735,-0.8103255782469735,0.585979911975409,23.22815301384032,-0.8720694483052553,-0.08140522772415068,74.99065241680603,7110.925075783132,2,59.91277184033585,False,1,31.295956586882756,0.018362525781881793,23,0.2033333865004848,OnTrack,interpolation
17,0 days 00:56:12.587000,0 days 00:00:03.600000,2025-07-06 14:03:53.200,LAW,1.0,-1479.9673102367874,1563.277943292308,1965.9064071710034,31.441231686820913,31.441231686820913,42.605263140797774,42.605263140797774,33.525456398686856,41.09818132229717,51.3341319757234,51.3341319757234,0.008720202961176718,2.5720202676510446,2.5720202676510446,2.621789893428777,2.621789893428777,6.547,6.577,13.123999999999999,3.925210106571223,9.198789893428778,31.400917637763857,42.63444864884586,0.9447305248419877,4.30584588898144e-06,1.0,0.5859612665374779,0.8103390612069706,-0.8103390612069706,0.5859612665374779,17.78460908725541,-0.8701139794070931,0.10786196070098215,82.88749440000001,7569.499968,2,62.0,False,1,35.951351414513155,0.021094022654644953,23,0.0544444444444423,OnTrack,interpolation
18,0 days 00:56:12.787000,0 days 00:00:03.800000,2025-07-06 14:03:53.400,LAW,1.0,-1460.3603819008113,1587.526074083544,1966.0245122709316,33.38847724912955,33.38847724912955,45.02027790689891,45.02027790689891,35.34073123940457,43.608622783011306,54.4321214971736,54.4321214971736,0.009246462904783443,2.409162890163897,2.409162890163897,2.450564952503152,2.450564952503152,6.547,6.577,13.123999999999999,4.096435047496848,9.027564952503152,33.35494273636646,45.044558926312405,0.9447305248419877,4.30584588898144e-06,1.0,0.5859612665374779,0.8103390612069706,-0.8103390612069706,0.5859612665374779,16.506613817014696,-0.8289246640249017,0.36551259816476933,90.312496,8023.62448,2,64.9812464,False,1,41.01344584631164,0.024064145624242243,23,0.08388885333333107,OnTrack,interpolation
19,0 days 00:56:12.987000,0 days 00:00:04,2025-07-06 14:03:53.600,LAW,1.0,-1438.26582843467,1615.0191495916736,1966.036029361403,35.58275599677654,35.58275599677654,47.758457144524925,47.758457144524925,37.39424871356141,46.448636814425875,57.93677750253079,57.93677750253078,0.009841803869938447,2.2354272880381085,2.2354272880381085,2.290220027818741,2.290220027818741,6.548,6.579,13.126999999999999,4.257779972181259,8.869220027818741,35.53836693620816,47.79057966131251,0.9447506670386548,3.7512736408319546e-06,1.0,0.5859449444098767,0.8103508635896594,-0.8103508635896594,0.5859449444098767,23.04223086499853,-0.7239089401411521,0.6117281702281924,96.562496,8836.12448,2,70.6062464,False,1,46.49203447060253,0.027278641547464195,23,0.13944440888888643,OnTrack,interpolation
20,0 days 00:56:13.187000,0 days 00:00:04.200000,2025-07-06 14:03:53.800,LAW,1.0,-1403.1483930324903,1660.4792366009274,1966.5277072574436,39.07013485780419,39.07013485780419,52.28586997905501,52.28586997905501,40.741213919649354,51.077618119063,63.649013843175105,63.649013843175105,0.010812149687340884,2.0621294304944735,2.0621294304944735,2.161001376446625,2.161001376446625,6.549,6.581,13.13,4.387998623553376,8.742001376446625,38.99002256629639,52.34381549425614,0.9447680588502235,3.2056425935297337e-06,1.0,0.5859308508517365,0.8103610541111661,-0.8103610541111661,0.5859308508517365,29.918716203552265,-0.5842333959335692,0.5931550798685841,100.09999786666667,9312.274711466667,2,73.3249984,False,1,52.03949050012719,0.030533544591670785,23,0.4533331199999964,OnTrack,interpolation
21,0 days 00:56:13.387000,0 days 00:00:04.400000,2025-07-06 14:03:54.000,LAW,1.0,-1365.227161843825,1710.648602168987,1967.5467375447793,42.83579926776173,42.83579926776173,57.28216939569063,57.28216939569063,44.4062645896941,56.146696724545144,69.90426398395441,69.90426398395441,0.011874738041349106,1.937952402488364,1.937952402488364,2.05652666944526,2.05652666944526,6.55,6.583,13.133,4.49347333055474,8.63952666944526,42.73971781715506,57.351654730900265,0.944782708905018,2.6545126222005024e-06,1.0,0.5859189789550133,0.8103696379432751,-0.8103696379432751,0.5859189789550133,31.91703118596675,-0.4866469081936646,0.4658603918945908,107.20499456,10186.26434048,2,77.6499968,False,1,58.10486069970941,0.03409232754042933,23,0.8272219733333297,OnTrack,interpolation
22,0 days 00:56:13.587000,0 days 00:00:04.600000,2025-07-06 14:03:54.200,LAW,1.0,-1326.5274495912292,1763.4357407938369,1967.9953899085745,46.67854987675264,46.67854987675264,62.53900396136106,62.53900396136106,48.221403250427294,61.42354815536437,76.41582631756471,76.41582631756471,0.01298086651684935,1.9038482575538893,1.9038482575538893,1.966342613169115,1.966342613169115,6.552,6.587,13.139,4.585657386830885,8.553342613169114,46.627911383918175,62.575627555290446,0.9448065914155391,2.119315686830345e-06,1.0,0.5858996251265144,0.8103836309283461,-0.8103836309283461,0.5858996251265144,34.55229581935834,-0.39788923917569047,0.4773209601724346,115.70499456,11216.76434048,2,82.6499968,False,1,64.81027149781791,0.03802664660546737,23,1.216110862222219,OnTrack,interpolation
23,0 days 00:56:13.787000,0 days 00:00:04.800000,2025-07-06 14:03:54.400,LAW,1.0,-1282.647897093701,1822.3728657432955,1968.5081160900274,51.03576721807218,51.03576721807218,68.4083805548986,68.4083805548986,52.50389120959419,67.34697469133933,83.72518231168517,83.72518231168517,0.014222517350925343,1.8116209486756643,1.8116209486756643,1.8973709737751285,1.8973709737751285,6.553,6.589,13.142,4.655629026224871,8.486370973775129,50.96628149168077,68.45862795000527,0.9448167914373565,1.96069868642753e-06,1.0,0.58589135916532,0.8103896070751487,-0.8103896070751487,0.58589135916532,35.683763024198875,-0.2957185241248644,0.4508887445501904,130.7749888,10895.4880256,2,85.8249984,False,1,72.07323384437952,0.04228810232967018,23,1.4022221511111077,OnTrack,interpolation
