sample_id,SessionTime,Time,Date,Driver,LapNumber,X,Y,Z,x_aligned,x_aligned,y_aligned,y_aligned,proj_x,proj_y,s_m,s_unwrapped_m,progress,d_m,d_raw,d_smooth,d_final,w_left,w_right,track_width,left_margin,right_margin,x_ref,y_ref,ref_heading,curvature,turn_sign,tangent_x,tangent_y,normal_x,normal_y,ds_dt,dd_dt,d2d_dt2,Speed,RPM,nGear,Throttle,Brake,DRS,Distance,RelativeDistance,DriverAhead,DistanceToDriverAhead,Status,Source
194,0 days 00:56:47.987000,0 days 00:00:39,2025-07-06 14:04:28.600,BOR,1.0,6167.986015672777,5154.681584698226,2065.000075035163,791.7994848256076,791.7994848256076,400.947912484501,400.947912484501,788.2083274851917,402.23142977150223,1108.0691626281896,1108.0691626281896,0.18822930516695036,-3.813637065801328,-3.813637065801328,-3.3034924709186324,-3.3034924709186324,7.024,7.086,14.11,10.327492470918632,3.782507529081368,791.3168859041997,401.11342840252695,1.2255482511599105,0.0007908104343763294,1.0,0.3384301247293031,0.940991525294308,-0.940991525294308,0.3384301247293031,31.107419425112855,-1.6446520205176542,1.973372006821516,94.6750016,8277.22492231111,2,44.450001066666665,False,1,740.4478807659946,0.03608498237558912,87,1.7687111845920611,OnTrack,interpolation
195,0 days 00:56:48.187000,0 days 00:00:39.200000,2025-07-06 14:04:28.800,BOR,1.0,6190.420413353114,5211.0525644753625,2065.0000325817587,794.0235946505036,794.0235946505036,406.5590431046196,406.5590431046196,790.1962987781272,407.89611830815585,1114.07257992527,1114.07257992527,0.1892491143129575,-4.054129227666584,-4.054129227666584,-3.58547817963125,-3.58547817963125,7.046,7.049,14.095,10.63147817963125,3.4635218203687503,793.5769017957917,406.701473166882,1.2311115398345025,0.001434217379322957,1.0,0.33318990701449636,0.9428597381708859,-0.9428597381708859,0.33318990701449636,26.997556355328356,-1.2665409277882806,1.8350340763396267,99.6750016,8034.447144533333,2,47.7833344,False,1,746.1087607326795,0.03636085966436847,87,10.678896369777544,OnTrack,interpolation
196,0 days 00:56:48.387000,0 days 00:00:39.400000,2025-07-06 14:04:29.000,BOR,1.0,6206.898586160255,5256.811002716318,2064.999992303582,795.6566142404658,795.6566142404658,411.11356956170755,411.11356956170755,791.7325846644038,412.43897764879404,1118.8681851703234,1118.8681851703234,0.19006375068546547,-4.14182504593371,-4.14182504593371,-3.81010884203406,-3.81010884203406,7.065,7.037,14.102,10.87510884203406,3.22689115796594,795.3359716947854,411.2010231676341,1.23987642834212,0.0020789570564429647,1.0,0.32491315405547494,0.9457438566132603,-0.9457438566132603,0.32491315405547494,22.976942822049754,-0.9106383899816367,2.053242053405578,105.01000192,7976.8500992,3,52.68000256,False,1,752.0006367885148,0.03664799431510722,6,17.050833759999975,OnTrack,interpolation
197,0 days 00:56:48.587000,0 days 00:00:39.600000,2025-07-06 14:04:29.200,BOR,1.0,6220.50723880463,5299.431056956154,2065.0000000593973,797.0045933198829,797.0045933198829,415.35548008027746,415.35548008027746,793.0874303912271,416.62008620287054,1123.263357054092,1123.263357054092,0.19081036486594571,-4.11623542268115,-4.11623542268115,-3.9497335356239875,-3.9497335356239875,6.909,7.032,13.940999999999999,10.858733535623987,3.0822664643760125,796.8378938806467,415.3813696828532,1.2517930541525981,0.0027016088049928257,1.0,0.31362027560718553,0.949548483611065,-0.949548483611065,0.31362027560718553,26.630780500109726,-0.4452441064258625,2.359436621072838,111.01000192000001,8286.850099199999,3,59.6750016,False,1,758.1479301863503,0.03694757647298846,6,18.384167093333307,OnTrack,interpolation
198,0 days 00:56:48.787000,0 days 00:00:39.800000,2025-07-06 14:04:29.400,BOR,1.0,6239.4568996946355,5360.715185450905,2064.9999931310103,798.8813489376107,798.8813489376107,421.4549129124995,421.4549129124995,794.9286689856297,422.6000463545881,1129.5204973703576,1129.5204973703576,0.19187327430678716,-4.1152168111756415,-4.1152168111756415,-3.988206484604243,-3.988206484604243,6.75,6.965,13.715,10.738206484604243,2.976793515395757,798.7508108268918,421.46117730631585,1.2812064544323578,0.003045372763725262,1.0,0.28555919876982644,0.9583610718293678,-0.9583610718293678,0.28555919876982644,32.88041142480316,0.03313625844664016,2.34469544916023,118.07083626666666,8746.7627424,3,65.5125024,False,1,764.7222642979793,0.03726797003033641,6,19.680278168888822,OnTrack,interpolation
199,0 days 00:56:48.987000,0 days 00:00:40,2025-07-06 14:04:29.600,BOR,1.0,6258.322693028153,5428.057557289582,2065.0000398971174,800.7489264598214,800.7489264598214,428.15703564788,428.15703564788,796.8146609872792,429.231936634639,1136.4155216240163,1136.4155216240163,0.1930445420111398,-4.078462570598502,-4.078462570598502,-3.9364790322453285,-3.9364790322453285,6.81,6.888,13.698,10.746479032245329,2.9515209677546714,800.6039270452047,428.1654799249873,1.2964514254138095,0.003057649010049295,1.0,0.27091639531568323,0.9626028811244836,-0.9626028811244836,0.27091639531568323,34.706054410290854,0.49263407323844277,2.9210086373815267,126.6750016,9480.4930432,3,72.38571519999999,False,1,771.8173276697844,0.037613740804182644,6,20.93250046222218,OnTrack,interpolation
200,0 days 00:56:49.187000,0 days 00:00:40.200000,2025-07-06 14:04:29.800,BOR,1.0,6275.6461773827195,5496.771659621145,2064.9998922755285,802.4628791402181,802.4628791402181,434.99541187326224,434.99541187326224,798.5936938151175,435.98885906179646,1143.402919134477,1143.402919134477,0.19423150129371722,-3.9946880224093095,-3.9946880224093095,-3.791152855308821,-3.791152855308821,6.87,6.842,13.712,10.66115285530882,3.0508471446911787,802.258383743092,435.0178350125998,1.3117808822247443,0.0030737264526633397,1.0,0.2561289629451207,0.9666426197621626,-0.9666426197621626,0.2561289629451207,36.168244648041274,1.2015397133995165,4.117972884086939,131.6750016,10061.921614628573,3,75.24285805714285,False,1,779.1701175989615,0.037972071622458865,6,22.376944906666633,OnTrack,interpolation
201,0 days 00:56:49.387000,0 days 00:00:40.400000,2025-07-06 14:04:30.000,BOR,1.0,6292.477581485835,5571.319886769385,2065.0005105332943,804.1270737534876,804.1270737534876,442.41412544218457,442.41412544218457,800.3279662353035,443.2646350183365,1150.882819483236,1150.882819483236,0.19550212274303677,-3.893145832594635,-3.893145832594635,-3.4558631468854126,-3.4558631468854126,6.974,6.806,13.780000000000001,10.429863146885413,3.3501368531145874,803.6943602230923,442.483365788826,1.3427543252426744,0.0031172352453300604,1.0,0.22607065045807204,0.9741109079573355,-0.9741109079573355,0.22607065045807204,38.17619515901113,2.1398232268735926,3.9843544743733954,138.77500251428572,10566.700152685715,3,77.57500068571429,False,1,786.9747636889829,0.038352423196042665,6,23.69888929777775,OnTrack,interpolation
202,0 days 00:56:49.587000,0 days 00:00:40.600000,2025-07-06 14:04:30.200,BOR,1.0,6307.098810882952,5648.890349492725,2064.9984768268205,805.5709738505551,805.5709738505551,450.1332002100546,450.1332002100546,801.9612698133099,450.88183523536077,1158.673397198085,1158.673397198085,0.19682551940415943,-3.686518362577327,-3.686518362577327,-2.9352235645591893,-2.9352235645591893,6.921,6.877,13.798,9.85622356455919,3.9417764354408105,804.8305521422518,450.26316222741156,1.3584281843681332,0.003144592338312762,1.0,0.2107754296535515,0.9775345100068645,-0.9775345100068645,0.2107754296535515,41.78356140438544,2.795281503149237,3.5481381437205446,145.95416853333333,10910.241691733334,3,79.0,False,1,795.1546052676576,0.038751059544216475,6,25.03250046222217,OnTrack,interpolation
203,0 days 00:56:49.787000,0 days 00:00:40.800000,2025-07-06 14:04:30.400,BOR,1.0,6320.459264659754,5738.800229838428,2065.0037461181196,806.8877464312567,806.8877464312567,459.0796823871038,459.0796823871038,803.5893685715013,459.6544954924018,1167.596244044975,1167.596244044975,0.19834125625412066,-3.3480899945710947,-3.3480899945710947,-2.3377505456267347,-2.3377505456267347,6.822,6.922,13.744,9.159750545626736,4.584249454373265,805.8891100761006,459.23465430147206,1.3902246801809797,0.0032102147248146847,1.0,0.17959195505917133,0.983741190394112,-0.983741190394112,0.17959195505917133,48.62800086036745,3.5590784843605197,5.633759598994422,152.1812528,10841.8184272,3,78.83124959999999,False,1,803.6255551079621,0.03916388276058608,6,26.424444782222114,OnTrack,interpolation
204,0 days 00:56:49.987000,0 days 00:00:41,2025-07-06 14:04:30.600,BOR,1.0,6330.9126982831385,5845.285111963873,2064.292473425217,807.9130321558362,807.9130321558362,469.6747202645822,469.6747202645822,805.1938879457587,470.05921245829205,1178.1245975422364,1178.1245975422364,0.20012972283200206,-2.746193635238018,-2.746193635238018,-1.5115921708146578,-1.5115921708146578,6.745,6.943,13.687999999999999,8.256592170814658,5.431407829185342,806.6888552515527,469.8356422333626,1.4223479033215194,0.0031919162201371697,1.0,0.14790379921654553,0.9890017523631148,-0.9890017523631148,0.14790379921654553,54.98691904977136,5.048785342747518,7.036209690585761,159.2562512,10171.0,3,78.0,False,1,812.446652765292,0.039593770078473735,6,27.517222595555513,OnTrack,interpolation
205,0 days 00:56:50.187000,0 days 00:00:41.200000,2025-07-06 14:04:30.800,BOR,1.0,6328.608192037018,5962.539251493416,2063.8622638074876,807.6676167511679,807.6676167511679,481.3393750825016,481.3393750825016,806.548338939254,481.4446487713993,1189.5910116648886,1189.5910116648886,0.20207753911988077,-1.124217670123037,-1.124217670123037,-0.31823640852726803,-0.31823640852726803,6.739,7.029,13.768,7.057236408527268,6.710763591472732,806.8649387201825,481.4124153969509,1.4693348216041622,0.0030763089856752877,1.0,0.10128751325954709,0.9948571956103535,-0.9948571956103535,0.10128751325954709,60.29623008419315,6.373562360595464,3.0089897996151733,164.6781272,10360.9251136,4,78.6687504,False,1,821.6228154490102,0.04004096113312971,6,28.56500030222217,OnTrack,interpolation
206,0 days 00:56:50.387000,0 days 00:00:41.400000,2025-07-06 14:04:31.000,BOR,1.0,6322.053992163543,6090.72622816314,2063.9885725247564,806.9979165120488,806.9979165120488,494.0910925721698,494.0910925721698,807.5662836317567,494.05486027082634,1202.2430895759192,1202.2430895759192,0.20422676582380134,0.5695208182548592,0.5695208182548592,1.0378327734241077,1.0378327734241077,6.765,6.903,13.668,5.727167226575892,7.940832773424107,806.5310758000087,494.1286275446047,1.4996581524278223,0.0029929510510437705,1.0,0.07107818876732526,0.9974707469803595,-0.9974707469803595,0.07107818876732526,45.27899524168213,6.252381262593861,-3.82714215643923,171.5531272,10715.9251136,4,79.9187504,False,1,831.2879041632204,0.04051197950588807,6,29.509444746666656,OnTrack,interpolation
207,0 days 00:56:50.587000,0 days 00:00:41.600000,2025-07-06 14:04:31.200,BOR,1.0,6318.145386800124,6145.783875458798,2063.6557839151205,806.6014861350882,806.6014861350882,499.56793797549744,499.56793797549744,807.862016887652,499.5062282507197,1207.7026097615656,1207.7026097615656,0.20515418238383964,1.2620403592164535,1.2620403592164535,2.1827160965108447,2.1827160965108447,6.778,6.84,13.617999999999999,4.595283903489155,9.022716096510845,805.6827575818437,499.629022534038,1.5145090486899384,0.0029497437399408494,1.0,0.056257560712809525,0.9984162893616292,-0.9984162893616292,0.056257560712809525,34.733123103587545,4.842705498019424,-7.97938367687881,176.6750016,9975.416405333333,4,79.22083306666667,False,1,841.1337594010915,0.04099180735327637,6,30.505833653333273,OnTrack,interpolation
208,0 days 00:56:50.787000,0 days 00:00:41.800000,2025-07-06 14:04:31.400,BOR,1.0,6300.001006998905,6230.506002674992,2062.9376990528194,804.7847299916959,804.7847299916959,507.99397895750104,507.99397895750104,808.1411731033958,507.9349120742027,1216.1363388173415,1216.1363388173415,0.2065868320899011,3.3569628027101865,3.3569628027101865,2.9749149726301156,2.9749149726301156,6.685,6.876,13.561,3.710085027369884,9.850914972630116,805.167262626347,508.0122138780531,1.5448088595262321,0.0033542643454008278,1.0,0.02598454226812422,0.9996623447760328,-0.9996623447760328,0.02598454226812422,60.88967001257893,3.06062779184524,-8.91148260527676,181.26666808888888,9833.725032533333,5,78.18333297777778,False,1,851.2790596006583,0.041486228349549195,6,31.383333599999876,OnTrack,interpolation
209,0 days 00:56:50.987000,0 days 00:00:42,2025-07-06 14:04:31.600,BOR,1.0,6261.433770301668,6383.326221813812,2062.050448994519,800.9268345892901,800.9268345892901,523.1919128014903,523.1919128014903,807.6413642861073,523.8377052539084,1232.0584777666027,1232.0584777666027,0.20929154877390532,6.7455138381771995,6.7455138381771995,3.406967213249219,3.406967213249219,6.743,6.705,13.448,3.3360327867507813,10.111967213249219,804.243094916597,523.5944134858541,1.642267228140812,0.00978203466291055,1.0,-0.07141007025489167,0.9974470421361685,-0.9974470421361685,-0.07141007025489167,76.80112403493199,1.2781124559079096,-8.851889331671766,185.71111253333333,9935.3916992,5,77.07222186666667,False,1,861.7058585875791,0.041994367905958785,6,32.21666693333315,OnTrack,interpolation
210,0 days 00:56:51.187000,0 days 00:00:42.200000,2025-07-06 14:04:31.800,BOR,1.0,6219.968467906355,6503.569138642657,2062.2927526382928,796.7851142842235,796.7851142842235,535.1485099935297,535.1485099935297,804.5017027904915,538.2363747095509,1246.8567884313213,1246.8567884313213,0.21180535912799722,8.311476804967747,8.311476804967747,3.4861599549933957,3.4861599549933957,6.702,6.659,13.361,3.2158400450066043,10.145159954993396,801.1810872131314,537.1748553177391,1.880204871318913,0.02828007111643741,1.0,-0.3044953202136711,0.9525138319037545,-0.9525138319037545,-0.3044953202136711,70.03186782631359,-0.4801279408242716,-8.385757033220232,189.89583466666667,10112.6375584,5,75.44166613333333,False,1,872.29463196639,0.042510401121366496,6,32.89416687999977,OnTrack,interpolation
211,0 days 00:56:51.387000,0 days 00:00:42.400000,2025-07-06 14:04:32.000,BOR,1.0,6174.687042278392,6598.374063681258,2062.945289005387,792.2672530622476,792.2672530622476,544.5738949740426,544.5738949740426,797.1141385091366,549.0792364394797,1260.0712248971345,1260.0712248971345,0.21405011448986758,6.617431545203308,6.617431545203308,3.2149160369194667,3.2149160369194667,6.737,6.89,13.626999999999999,3.5220839630805334,10.104916036919466,794.7069441381087,546.9482506618327,2.295406182219145,0.009726364940998595,1.0,-0.6628433692124772,0.7487580836899538,-0.7487580836899538,-0.6628433692124772,60.184130383346385,-2.0761903573809457,-8.182002105022793,192.5750006857143,10274.9250496,5,69.22499748571428,False,1,883.0099431624735,0.043032601029967255,6,33.64250024888863,OnTrack,interpolation
212,0 days 00:56:51.587000,0 days 00:00:42.600000,2025-07-06 14:04:32.200,BOR,1.0,6121.106487011928,6694.960829186433,2063.01375818039,786.9235114140711,786.9235114140711,554.1754022339748,554.1754022339748,789.5643549203457,556.8822822899049,1270.9304405846653,1270.9304405846653,0.21589478510471785,3.7816998905023422,3.7816998905023422,2.6556838120408286,2.6556838120408286,7.008,6.629,13.637,4.352316187959172,9.284683812040829,787.6882846732755,555.0026501616433,2.3571428827345122,0.004560698565351149,1.0,-0.7077770778807976,0.7064358484862722,-0.7064358484862722,-0.7077770778807976,51.839662782170954,-3.752928782834133,-9.23389813847255,195.2562512,10391.8187632,5,63.1624992,False,1,893.8656179185532,0.043561641415420196,6,34.43888915555526,OnTrack,interpolation
213,0 days 00:56:51.787000,0 days 00:00:42.800000,2025-07-06 14:04:32.400,BOR,1.0,6067.903846354298,6781.929272369014,2062.9563377830864,781.6186914219135,781.6186914219135,562.8200873347622,562.8200873347622,782.3866841476878,563.665653916948,1280.807090009984,1280.807090009984,0.21757254577292,1.142276530333915,1.142276530333915,1.713744523787179,1.713744523787179,6.493,6.981,13.474,4.779255476212821,8.694744523787179,781.224242088314,562.4064284600066,2.3961388331594966,0.0032413299003174858,1.0,-0.7347801492363806,0.6783053385372714,-0.6783053385372714,-0.7347801492363806,41.315750565655364,-5.769749612766606,-8.544426482397716,198.06467623672717,10609.562118149619,5,61.46766188163641,False,1,904.8770361442863,0.04409827180214608,6,35.301944274626706,OnTrack,interpolation
214,0 days 00:56:51.987000,0 days 00:00:43,2025-07-06 14:04:32.600,BOR,1.0,6028.676860943428,6838.199912581572,2063.6089336309933,777.7084617107602,777.7084617107602,568.4127413714428,568.4127413714428,777.4357518724098,568.1046056890426,1287.4567408109313,1287.4567408109313,0.2187021315353253,-0.41148299442544756,-0.41148299442544756,0.34778396693366115,0.34778396693366115,6.526,7.006,13.532,6.178216033066339,7.353783966933661,777.2035869283188,567.8456595046889,2.410672467242808,0.0025769619470441874,1.0,-0.7445604426125708,0.6675550518845413,-0.6675550518845413,-0.7445604426125708,34.19627261376395,-7.170699375793997,-2.549692928336349,199.0,10756.8375328,5,58.3500032,False,1,915.9352925857173,0.04463718480218193,6,36.30861039999969,OnTrack,interpolation
215,0 days 00:56:52.187000,0 days 00:00:43.200000,2025-07-06 14:04:32.800,BOR,1.0,5984.9984766236485,6895.868237863673,2064.091260197402,773.3551941547912,773.3551941547912,574.1438302263874,574.1438302263874,772.1370616267659,572.722803002853,1294.4855990554927,1294.4855990554927,0.21989613381254122,-1.8716744444105018,-1.8716744444105018,-1.154535226531072,-1.154535226531072,6.591,7.055,13.646,7.745535226531072,5.9004647734689275,772.8911978685463,573.597005564125,2.4297967585964737,0.001250419379501559,1.0,-0.7571900286651564,0.6531946574261454,-0.6531946574261454,-0.7571900286651564,46.006377342752444,-6.789626784101378,5.185250796291756,199.91249919999998,10747.562496,5,61.562496,False,1,927.0308384937433,0.045177915066848845,6,37.50083255111079,OnTrack,interpolation
216,0 days 00:56:52.387000,0 days 00:00:43.400000,2025-07-06 14:04:33.000,BOR,1.0,5910.539541845044,6984.792295502352,2064.010276425907,765.9354324540936,765.9354324540936,582.9801404760314,582.9801404760314,763.4891330500544,580.1102215225824,1305.8592917480364,1305.8592917480364,0.22182819937749396,-3.7710496646912928,-3.7710496646912928,-2.368066746707507,-2.368066746707507,6.657,7.104,13.761,9.025066746707507,4.735933253292493,765.0251674570569,581.9125362612909,2.435790046851619,-3.1671369604861096e-05,-1.0,-0.7610911901932242,0.6486448953088748,-0.6486448953088748,-0.7610911901932242,77.7033016509608,-5.096599057276823,8.803985593436531,201.99285577142857,10726.078586514284,5,68.64285257142858,False,1,938.2486365924299,0.0457246031690084,6,38.92972129777739,OnTrack,interpolation
217,0 days 00:56:52.587000,0 days 00:00:43.600000,2025-07-06 14:04:33.200,BOR,1.0,5769.181581798818,7123.985559613803,2063.999439721161,751.8533280689076,751.8533280689076,596.8082429369889,596.8082429369889,748.5163142793392,592.9244606420075,1325.566919715884,1325.566919715884,0.22517596253523597,-5.120490791572659,-5.120490791572659,-3.1931748494422645,-3.1931748494422645,6.788,7.203,13.991,9.981174849442265,4.009825150557736,750.5964028027282,595.3471858335998,2.432142032540787,-0.0001481497153213087,-1.0,-0.7587198652825025,0.6514170446232592,-0.6514170446232592,-0.7587198652825025,68.47899920572307,-3.2680325467259643,8.177189300515664,204.85499776,10893.07978496,5,79.41999104,False,1,949.7119373274878,0.04628325559510856,6,40.433054559999576,OnTrack,interpolation
218,0 days 00:56:52.787000,0 days 00:00:43.800000,2025-07-06 14:04:33.400,BOR,1.0,5713.513859148608,7177.655901339392,2064.003565859989,746.3078576478773,746.3078576478773,602.1399426726133,602.1399426726133,742.6897305622584,597.9338856222723,1333.2508914303007,1333.2508914303007,0.22648124988146678,-5.54813117350446,-5.54813117350446,-3.675279765396704,-3.675279765396704,6.821,7.227,14.048,10.496279765396704,3.5517202346032963,745.0857051007524,600.7208171544099,2.431483912026699,-0.00011508042343007982,-1.0,-0.7582909900837982,0.6519162326232819,-0.6519162326232819,-0.7582909900837982,37.35517003518854,-1.8257233370735315,6.42464286928665,208.35499776,11229.07978496,5,93.41999104,False,1,961.4148913395323,0.04685358728250578,6,41.98861011555512,OnTrack,interpolation
219,0 days 00:56:52.987000,0 days 00:00:44,2025-07-06 14:04:33.600,BOR,1.0,5656.092186131958,7222.73204084859,2064.0004118158436,740.5890802293815,740.5890802293815,606.6164106691051,606.6164106691051,737.1892678498501,602.6693761108276,1340.5089877299629,1340.5089877299629,0.22771419315738994,-5.209395936214852,-5.209395936214852,-3.923464184271843,-3.923464184271843,6.887,7.277,14.164,10.810464184271844,3.353535815728157,739.7494776060129,605.6424044002512,2.430663568292386,-4.8964234020859766e-05,-1.0,-0.7577559395958569,0.6525380724579984,-0.6525380724579984,-0.7577559395958569,64.15083657736565,-0.6981753990107198,5.724062721457043,211.3249984,11402.237481600001,5,100.0,False,1,973.1492032089595,0.047425447163527895,6,43.60305448888847,OnTrack,interpolation
220,0 days 00:56:53.187000,0 days 00:00:44.200000,2025-07-06 14:04:33.800,BOR,1.0,5510.153069700245,7336.763835333725,2063.9999880620107,726.0546878749313,726.0546878749313,617.9407052049995,617.9407052049995,723.246070323627,614.6789396149388,1358.9112260612528,1358.9112260612528,0.23084020789675835,-4.304352136384608,-4.304352136384608,-3.9545499250010554,-3.9545499250010554,6.986,7.35,14.335999999999999,10.940549925001054,3.3954500749989442,725.8266810746819,617.6754230974338,2.4306247349029575,3.2223104155140106e-05,1.0,-0.7577305987594182,0.6525674981974613,-0.6525674981974613,-0.7577305987594182,75.06638744574842,0.4639017515098065,5.5185049801778465,217.4749952,11580.333184000001,5,100.0,False,1,985.2434368449178,0.048014847469662,6,45.026388035555094,OnTrack,interpolation
